hvjVB,1389850647269.0,1.933582,1.0,4.934474,4.043051,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.526361,0.0,0.0,-1
jzPPc,12784356659992.0,1.19616,1.0,3.332205,2.833213,68.333333,0.0,0.0,1.0,0.0,2.70805,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.302585,0.0,0.0,-1
Rv62B,1906463202843.0,3.230198,1.0,4.248495,3.555348,80.0,0.0,0.0,0.0,0.0,4.454347,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,3.178054,0.0,0.0,+1
rINBG,1873509093449.0,1.801665,1.0,3.988984,3.78419,0.0,0.0,0.0,0.0,1.0,5.267858,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.079442,0.0,0.0,-1
ZS27Y,3761207025468.0,2.445743,1.0,0.693147,2.302585,0.0,0.0,0.0,0.0,0.0,6.60123,20.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,2.302585,0.0,0.0,+1
KcWHF,4094784055.0,1.689824,1.0,1.098612,0.693147,0.0,0.0,0.0,0.0,0.0,2.995732,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.397895,0.0,0.0,+1
2JLMe,6878634675118.0,2.591204,1.0,4.189655,3.970292,0.0,0.0,0.0,0.0,0.0,4.60517,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.78419,0.0,0.0,+1
wnz8e,821298630276.0,1.741764,1.0,1.609438,1.386294,0.0,0.0,0.0,0.0,0.0,3.78419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,4.158883,0.0,0.0,+1
3gsc3,25970901990.0,4.160777,1.0,5.641907,4.927254,95.0,0.0,0.0,0.0,0.0,4.521789,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.70805,0.0,0.0,+1
B9EGv,1480536204969.0,0.0,1.0,2.302585,5.393628,48.0,0.0,0.0,0.0,0.0,3.78419,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.944439,0.0,0.0,+1
cHRoO,2440138881488.0,3.108607,1.0,5.170484,5.924256,0.0,0.0,0.0,0.0,0.0,2.639057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.609438,0.0,0.0,+1
tznAq,12093178257991.0,4.075003,1.0,3.367296,5.78996,100.0,0.0,0.0,0.0,0.0,2.397895,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,3.135494,0.0,0.0,+1
1boik,16920424083644.0,0.0,1.0,3.433987,3.663562,85.0,0.0,0.0,0.0,0.0,3.583519,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.397895,0.0,0.0,-1
YK8R2,2580728804.0,0.0,0.0,1.098612,1.386294,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.302585,0.0,0.0,-1
17ImY,698771931.0,1.662087,1.0,1.94591,2.484907,0.0,0.0,0.0,1.0,0.0,3.044522,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.386294,0.0,0.0,+1
4mT5S,7361885410.0,0.0,1.0,1.609438,2.772589,0.0,0.0,0.0,1.0,0.0,1.791759,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.484907,0.0,0.0,-1
gneii,6367088570544.0,5.08629,1.0,5.081404,5.411646,95.0,0.0,0.0,0.0,0.0,5.568345,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.564949,0.0,0.0,+1
FcK3P,8029781475384.0,1.886593,1.0,4.110874,4.828314,0.0,0.0,0.0,0.0,0.0,2.833213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.079442,0.0,0.0,+1
1iHEV,3173545830.0,1.328617,1.0,3.951244,2.079442,0.0,0.0,0.0,0.0,0.0,2.833213,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.890372,0.0,0.0,-1
8KpB5,12521622465.0,1.837327,1.0,4.905275,4.454347,0.0,0.0,0.0,0.0,0.0,3.988984,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,3.465736,0.0,0.0,-1
KXilZ,9557713935151.0,3.130488,1.0,3.850148,5.003946,80.0,0.0,0.0,0.0,0.0,1.94591,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.197225,0.0,0.0,+1
5jtJg,31955222548.0,1.386675,1.0,1.386294,1.098612,55.0,0.0,0.0,0.0,0.0,3.091042,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.609438,0.0,0.0,-1
8lsKV,7987204178185.0,1.823983,1.0,1.609438,2.890372,0.0,0.0,0.0,0.0,0.0,2.833213,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.397895,0.0,0.0,+1
KDAQ9,15974394087089.0,3.60514,1.0,6.282267,5.963579,92.0,0.0,0.0,0.0,0.0,1.609438,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.609438,0.0,0.0,+1
SBIHy,32788364833368.0,0.0,1.0,6.37332,7.619724,69.0,1.249944,0.0,0.0,0.0,2.484907,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.70805,0.0,0.0,-1
0mVVO,7802492429113.0,3.237592,1.0,3.78419,4.75359,95.0,0.0,0.0,0.0,0.0,4.564348,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.135494,0.0,0.0,+1
ARsqN,2495342689.0,1.341004,1.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,2.890372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.302585,0.0,0.0,-1
WjfdC,87927864877.0,2.10827,1.0,5.429346,6.426488,0.0,0.0,0.0,0.0,0.0,4.330733,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.912023,0.0,0.0,-1
evwEx,162532402151.0,0.0,1.0,3.970292,3.951244,71.0,0.0,0.0,0.0,0.0,2.079442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.564949,0.0,0.0,+1
TNdhc,7008206619385.0,6.077704,1.0,4.488636,7.508787,0.0,0.0,0.0,0.0,0.0,2.197225,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,5.680173,0.0,0.0,+1
rEifa,1535137013.0,2.271628,1.0,2.397895,4.317488,0.0,0.0,0.0,0.0,0.0,4.59512,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.609438,0.0,0.0,-1
tbbsv,3031153297.0,2.079983,1.0,1.791759,1.791759,0.0,0.0,0.0,0.0,0.0,4.94876,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.079442,0.0,0.0,+1
Ba0lx,645006080.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.890372,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.386294,0.0,0.0,-1
TpgGL,57314539692.0,1.815065,1.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,4.143135,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.302585,0.0,0.0,+1
kCFO6,118702258150.0,0.0,1.0,1.609438,1.098612,0.0,0.0,0.0,0.0,0.0,2.944439,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.401197,0.0,0.0,-1
gDHI0,2849027107440.0,1.842654,1.0,4.70953,2.397895,61.25,0.0,0.0,0.0,0.0,1.609438,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.302585,0.0,0.0,-1
0uJMo,2872234217.0,1.689824,1.0,3.496508,2.564949,0.0,0.0,1.786046,0.0,0.0,5.505332,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.397895,0.0,0.0,-1
glxNN,653598336870.0,1.801665,1.0,5.081404,4.077537,0.0,0.0,0.0,0.0,0.0,3.218876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.564949,0.0,0.0,-1
PyINB,3604258472.0,3.133167,1.0,1.94591,3.044522,0.0,0.0,0.0,0.0,0.0,6.448889,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.197225,0.0,0.0,+1
XGaju,11477910352141.0,3.54987,1.0,3.583519,3.713572,0.0,0.0,0.0,0.0,0.0,4.330733,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.791759,0.0,0.0,+1
bxUMj,179732956085.0,1.828535,1.0,3.218876,3.610918,0.0,0.0,0.0,1.0,0.0,3.401197,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.079442,0.0,0.0,-1
UIBYm,1839528590013.0,4.6021,1.0,5.743003,6.047372,90.0,0.0,0.0,0.0,0.0,4.875197,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.791759,0.0,0.0,+1
o7H2f,3723815699182.0,2.012339,1.0,2.833213,3.871201,0.0,0.0,0.0,0.0,0.0,3.555348,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.496508,0.0,0.0,+1
xjBcm,1517977222.0,1.739361,1.0,2.995732,2.890372,0.0,0.0,0.0,0.0,0.0,1.386294,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,4.356709,0.0,0.0,-1
nMAnU,1718077411022.0,1.539413,1.0,1.94591,1.94591,0.0,0.0,0.0,0.0,1.0,2.772589,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.098612,0.0,0.0,-1
5SILD,8137530633.0,1.779725,1.0,3.526361,4.025352,0.0,0.0,0.0,1.0,0.0,5.505332,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.397895,0.0,0.0,+1
d7i2F,26963901047277.0,4.280386,1.0,6.620073,5.627621,85.0,0.0,0.0,0.0,0.0,2.484907,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,3.091042,0.0,0.0,-1
9RoGA,37919861978.0,0.0,1.0,5.446737,4.330733,0.0,0.0,0.0,0.0,0.0,3.178054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.639057,0.0,0.0,-1
4lily,772402852.0,2.005951,1.0,3.637586,3.663562,0.0,0.0,0.0,0.0,0.0,1.791759,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.098612,0.0,0.0,+1
AnlI2,1381866139754.0,1.783819,1.0,3.931826,4.330733,0.0,1.814761,0.0,0.0,0.0,2.995732,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,4.418841,0.0,0.0,-1
b4v1b,679307970.0,0.0,1.0,0.693147,0.693147,0.0,0.0,4.006357,1.0,0.0,1.94591,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.258097,0.0,0.0,-1
bXJdc,414979600.0,0.0,0.0,0.0,0.693147,0.0,0.0,1.689824,1.0,0.0,1.098612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.079442,0.0,0.0,-1
sLcQx,9751721638092.0,3.220689,1.0,3.73767,3.73767,0.0,0.0,0.0,0.0,0.0,4.26268,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,3.433987,0.0,0.0,+1
Fuz5F,1562575038635.0,3.070541,1.0,3.850148,4.727388,95.0,0.0,0.0,0.0,0.0,2.302585,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.386294,0.0,0.0,+1
H2zcH,8979167585320.0,2.482602,1.0,4.158883,3.912023,0.0,0.0,0.0,0.0,0.0,4.644391,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.197225,0.0,0.0,+1
ggmqo,6626592181243.0,1.814295,1.0,4.454347,4.290459,0.0,0.0,0.0,0.0,0.0,3.295837,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,3.526361,0.0,0.0,+1
lvJx0,18400426016594.0,2.011672,1.0,2.890372,4.532599,0.0,0.0,0.0,0.0,0.0,4.962845,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.995732,0.0,0.0,+1
4y4i9,12829938469478.0,2.178007,1.0,4.543295,4.812184,0.0,0.0,0.0,0.0,0.0,1.098612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.94591,0.0,0.0,+1
jCoCT,1100047167.0,2.005754,1.0,4.189655,3.332205,0.0,0.0,0.0,0.0,0.0,5.111988,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.609438,0.0,0.0,+1
C9N74,6305758909.0,1.351173,1.0,2.639057,2.484907,0.0,0.0,0.0,0.0,0.0,4.060443,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.94591,0.0,0.0,-1
reaN9,258275100.0,1.741764,0.0,1.098612,0.0,0.0,0.0,0.0,0.0,0.0,2.302585,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.833213,0.0,0.0,+1
XwvLB,7114103559840.0,1.72131,1.0,2.302585,1.791759,0.0,0.0,0.0,0.0,0.0,2.70805,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.564949,0.0,0.0,+1
ZDJe9,1007740287758.0,1.79986,1.0,4.532599,3.555348,0.0,0.0,0.0,0.0,0.0,3.806662,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.258097,0.0,0.0,+1
G7T3s,9510125744798.0,1.153614,1.0,2.302585,2.302585,0.0,0.0,0.0,0.0,1.0,1.94591,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.791759,0.0,0.0,-1
KsvXx,578328703650.0,1.689824,0.0,5.46806,3.7612,0.0,0.0,0.0,0.0,0.0,3.367296,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.197225,0.0,0.0,-1
zP3WI,22200420143686.0,2.885936,1.0,3.178054,4.418841,0.0,0.0,0.0,0.0,0.0,3.091042,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.609438,0.0,0.0,+1
PMUAM,18600310036138.0,0.0,1.0,3.135494,3.178054,0.0,0.0,0.0,0.0,0.0,2.564949,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.386294,0.0,0.0,-1
V8CxN,353624799313.0,1.894972,1.0,2.772589,2.564949,0.0,0.0,0.0,0.0,0.0,4.276666,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,2.397895,0.0,0.0,+1
AVtk8,1121979646494.0,0.0,0.0,2.833213,2.079442,0.0,5.090505,2.911686,1.0,0.0,3.951244,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.484907,0.0,0.0,-1
qdxQj,142469792671.0,0.0,1.0,6.068426,6.336826,0.0,1.614804,0.0,1.0,0.0,2.639057,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.484907,0.0,0.0,-1
Wbzbx,91273337054.0,0.0,1.0,4.394449,4.584967,0.0,0.0,0.0,0.0,0.0,3.178054,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.484907,0.0,0.0,-1
AO3WB,2791513614.0,2.413147,1.0,4.219508,5.398163,64.285714,0.0,0.0,0.0,0.0,2.302585,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.70805,0.0,0.0,+1
qhlb4,428592714340.0,0.0,1.0,5.932245,4.727388,71.0,0.0,1.386582,1.0,1.0,4.007333,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.098612,0.0,0.0,-1
8vrcm,258818493017.0,1.459087,1.0,4.584967,4.025352,0.0,0.0,0.0,0.0,0.0,2.944439,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.079442,0.0,0.0,-1
Ft0MQ,578772776952.0,0.0,1.0,2.197225,1.386294,0.0,0.0,0.0,0.0,0.0,4.26268,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.609438,0.0,0.0,-1
WmufU,1291888786367.0,0.0,1.0,2.995732,2.484907,58.0,0.0,0.0,0.0,0.0,2.484907,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.079442,0.0,0.0,-1
1W2aw,5427819310808.0,2.482322,1.0,2.995732,4.174387,0.0,0.0,0.0,0.0,0.0,4.174387,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.70805,0.0,0.0,+1
ma01K,571817485852.0,1.594841,1.0,3.583519,3.044522,79.0,0.0,0.0,0.0,0.0,3.178054,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.290459,0.0,0.0,+1
MVBG4,31515522032.0,2.016021,1.0,3.295837,3.091042,0.0,0.0,0.0,0.0,0.0,2.70805,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,2.944439,0.0,0.0,+1
gwiJs,875693112.0,1.741764,1.0,2.833213,2.70805,0.0,0.0,0.0,0.0,0.0,2.772589,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,2.70805,0.0,0.0,+1
NBiN7,56781436275.0,1.689824,1.0,1.098612,0.693147,0.0,0.0,0.0,0.0,0.0,1.386294,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.302585,0.0,0.0,+1
XHwtY,322301935546.0,1.821965,1.0,5.247024,4.077537,0.0,0.0,0.0,0.0,0.0,3.912023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.609438,0.0,0.0,-1
ockjJ,10073141681897.0,2.014676,1.0,4.26268,3.806662,0.0,0.0,0.0,0.0,0.0,5.645447,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.218876,0.0,0.0,+1
k2e5u,72797436850.0,2.011996,1.0,3.931826,3.688879,0.0,6.048111,0.0,0.0,0.0,3.526361,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.098612,0.0,0.0,-1
V3JIK,15885641489435.0,2.359757,1.0,3.555348,4.418841,90.0,0.0,0.0,0.0,0.0,3.713572,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.791759,0.0,0.0,+1
DncJY,544976814834.0,3.09292,1.0,5.765191,4.795791,0.0,0.0,0.0,0.0,0.0,4.990433,12.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,2.833213,0.0,0.0,+1
EdIm9,6807658346460.0,2.858981,1.0,1.386294,1.386294,0.0,0.0,0.0,0.0,0.0,4.290459,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.78419,0.0,0.0,+1
IdpUD,40130991868.0,1.118211,1.0,1.386294,2.639057,84.0,0.0,0.0,0.0,0.0,2.639057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.484907,0.0,0.0,+1
LeAv2,1654999496598.0,1.810657,1.0,2.564949,3.091042,0.0,0.0,0.0,0.0,0.0,3.806662,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,4.317488,0.0,0.0,+1
fXBK7,77012787961.0,0.0,1.0,4.158883,4.26268,0.0,0.0,0.0,0.0,0.0,3.637586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.174387,0.0,0.0,-1
Cp0M0,32079462864.0,0.0,1.0,4.143135,2.833213,0.0,0.0,4.339494,1.0,0.0,2.833213,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.197225,0.0,0.0,-1
PTpDj,2369025150235.0,2.615416,1.0,3.663562,3.218876,0.0,0.0,0.0,0.0,0.0,2.197225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.386294,0.0,0.0,+1
yPDyw,22459667915254.0,2.414924,1.0,3.713572,6.924612,70.0,0.0,0.0,0.0,0.0,2.079442,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,2.833213,0.0,0.0,+1
EBQcE,1755879240933.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,3.663562,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.791759,0.0,0.0,-1
AnFIJ,18384341254.0,2.056621,1.0,0.693147,1.791759,0.0,0.0,0.0,0.0,0.0,3.178054,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.397895,0.0,0.0,-1
kknuB,607995822720.0,0.0,1.0,3.135494,4.330733,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.833213,0.0,0.0,-1
6gf6M,616293169177.0,1.862523,1.0,5.774552,4.70953,0.0,0.0,0.0,0.0,0.0,3.931826,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,22.0,5.087596,0.0,0.0,+1
pkINB,104477238873.0,2.69494,1.0,5.135798,5.379897,0.0,0.0,0.0,0.0,0.0,2.772589,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.639057,0.0,0.0,+1
QK0xz,23145608.0,1.322932,1.0,0.0,0.0,0.0,0.0,4.723403,1.0,0.0,0.693147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.609438,0.0,0.0,-1
idYpT,366004892331.0,0.0,1.0,4.330733,3.433987,78.0,0.0,0.0,0.0,0.0,1.386294,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.995732,0.0,0.0,-1
12VZx,1124665646460.0,0.0,1.0,6.728629,6.608001,0.0,0.0,0.0,0.0,0.0,3.465736,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.386294,0.0,0.0,-1
hTHod,3149011495343.0,1.801704,1.0,4.488636,4.143135,0.0,0.0,0.0,0.0,0.0,1.791759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.26268,0.0,0.0,+1
d3yMJ,86447472259.0,2.148562,1.0,2.995732,3.295837,0.0,0.0,0.0,0.0,0.0,2.70805,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.564949,0.0,0.0,+1
8E9pW,4945431542487.0,3.092927,1.0,1.098612,2.397895,0.0,0.0,0.0,0.0,0.0,1.791759,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.94591,0.0,0.0,+1
jmu5R,430487016921.0,2.015163,1.0,1.609438,1.791759,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.564949,0.0,0.0,-1
XcpzS,425883684443.0,0.0,1.0,1.609438,2.397895,0.0,0.0,0.0,1.0,0.0,4.624973,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.484907,0.0,0.0,-1
AyjXp,4843160126677.0,0.0,1.0,4.682131,4.418841,67.0,0.0,0.0,0.0,0.0,2.833213,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,4.941642,0.0,0.0,+1
APgoK,65956017450.0,0.0,1.0,2.302585,1.791759,0.0,0.0,0.0,0.0,0.0,1.386294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.806662,0.0,0.0,-1
OIDdG,8957934293301.0,1.532798,0.0,3.433987,2.833213,0.0,0.0,0.0,0.0,0.0,3.258097,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2.079442,0.0,0.0,-1
UVWCD,2655497622183.0,3.732898,1.0,4.442651,5.393628,75.0,0.0,0.0,0.0,0.0,4.382027,11.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,30.0,4.174387,0.0,0.0,+1
KwsWt,455023713107.0,0.0,1.0,4.75359,5.049856,0.0,0.0,0.0,0.0,0.0,2.197225,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.079442,0.0,0.0,-1
juIUl,8839026995615.0,1.912639,1.0,3.367296,1.94591,66.666667,0.0,0.0,0.0,0.0,4.248495,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.174387,0.0,0.0,+1
qvyuf,13728219015508.0,0.0,1.0,0.0,1.098612,0.0,0.0,0.0,0.0,0.0,2.397895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.564949,0.0,0.0,-1
zoSGd,272736548392.0,1.055958,1.0,3.555348,3.496508,0.0,0.0,0.0,0.0,0.0,3.091042,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.197225,0.0,0.0,-1
V5mub,68822989322.0,1.366392,1.0,1.791759,5.808142,0.0,0.0,0.0,0.0,0.0,2.484907,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.713572,0.0,0.0,-1
5bCXm,238719455172.0,3.123714,1.0,2.772589,1.94591,67.0,0.0,0.0,0.0,0.0,4.369448,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,2.564949,0.0,0.0,+1
s7fTS,428783504.0,1.708538,1.0,1.386294,3.135494,0.0,0.0,0.0,0.0,0.0,2.197225,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.044522,0.0,0.0,+1
aEZy4,131104347226.0,1.376848,1.0,0.0,1.609438,0.0,0.0,0.0,0.0,0.0,0.693147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759,0.0,0.0,-1
f8mzj,1056073705776.0,1.882229,1.0,3.850148,3.367296,0.0,0.0,0.0,0.0,0.0,5.575949,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.258097,0.0,0.0,+1
lRb9o,104907574652.0,2.170847,1.0,1.609438,1.609438,0.0,0.0,0.0,0.0,0.0,3.713572,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.564949,0.0,0.0,+1
8O1z6,602169115325.0,1.397928,1.0,4.127134,3.73767,36.666667,0.0,0.0,0.0,0.0,2.833213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,5.680173,0.0,0.0,-1
jpOwu,6005489219.0,1.366249,1.0,3.135494,2.833213,0.0,0.0,0.0,0.0,0.0,4.189655,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.94591,0.0,0.0,-1
YL0p8,6804467204452.0,1.738627,1.0,3.258097,3.218876,0.0,0.0,0.0,0.0,0.0,1.386294,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.564949,0.0,0.0,+1
NCTMH,7480195233846.0,2.049944,1.0,4.248495,4.804021,0.0,0.0,0.0,0.0,0.0,2.772589,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.484907,0.0,0.0,+1
MQHCl,1660959036.0,1.87148,1.0,1.386294,1.098612,0.0,0.0,0.0,0.0,0.0,3.806662,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,4.0,2.302585,0.0,0.0,+1
Pa3mG,177083484571.0,1.004157,1.0,1.94591,1.609438,0.0,0.0,0.0,0.0,0.0,2.564949,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.94591,0.0,0.0,-1
CtBWF,11876259385.0,4.821748,1.0,2.890372,4.356709,85.0,0.0,0.0,0.0,0.0,0.693147,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.386294,0.0,0.0,+1
lm4tz,6032623524527.0,3.249891,1.0,4.762174,4.691348,0.0,0.0,7.043818,1.0,0.0,2.079442,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,5.068904,0.0,0.0,-1
